videoDate,videoId,videoTitle
2025-02-12T21:52:20Z,gtm3dyT9WQ4,"KorTrader83 Live Stream Background Trading News $TSLA, $AMC, $NVDA, $EBAY, $TLS, $ARKK"
2025-04-21T23:41:53Z,8F6TbLWB3M0,"$AMC, $NIO, $RIVN &amp; $DOGE: Boring Price Action, Bullish Setup!"
2025-04-03T09:39:41Z,UNdIGKm_mwc,"READY TO BUY THE DIP??? ($AAPL, $TSLA, $NVDA &amp; $AMC) April 2025 Technical Analysis Price Targets!!!"
2024-07-08T18:46:06Z,Zq-H34pHarg,$AMC $GME - Meme Stock Sunday! - LIVE-STREAM- 07/07/24 (EST~09:50 pm EST~)
2024-12-20T22:17:39Z,b0kYMXX3W64,"KorTrader83 Live Stream Background Trading News $TSLA, $AMC, $NVDA, $EBAY, $TLS, $ARKK"
2024-11-12T22:16:32Z,6gYVXSCRjkI,"KorTrader83 Live Stream Background Trading News $TSLA, $AMC, $NVDA, $EBAY, $TLS, $ARKK"
2024-08-07T02:21:07Z,t44bLLIzocM,🛑 Live Trading $AMC - $GME - Tuesday Session 🚀&quot;
2025-05-22T18:18:24Z,gmrZDj_aNrI,Trigger Setups: $UNH $QBTS $PEP $AMC $GME $BB $CHWY $RIVN $TSLA $BABA $HOOD $SOFI $RGTI
2024-10-03T23:39:32Z,H91HLy0mu0k,AMC How uncertainty effects the price of $AMC stock.
2024-11-21T22:17:19Z,ABsq5xbaUs0,"KorTrader83 Live Stream Background Trading News $TSLA, $AMC, $NVDA, $EBAY, $TLS, $ARKK"
2025-02-24T00:57:28Z,jHcGLecVrBU,AMC Stock Update / Picture is Worth a Thousand Words
2024-11-07T11:39:43Z,PBGEzz7yMj0,LIVE AMC Earnings Call 2024 | Financial Results &amp; Market Reaction | Will $AMC Stock Rise or Fall?
2025-04-20T21:01:00Z,skQYG3SvicA,GAMESTOP -   10 DAYS LEFT TO SQUEEZE    ? 💥 $GME $AMC
2025-01-14T03:40:38Z,sUSvlSod-Y4,AMC STOCK PREDICTION (SHORT SQUEEZE STOCK MARKET MANIPULATION) Best Short Squeeze Stocks to Buy Now!
2025-02-03T01:51:37Z,_WAXsx_GC84,What I&#39;m expecting this week in the stock market. $amc $gme $tnxp 📈🌱🕯
2025-04-04T22:30:08Z,w-lElHnCu2I,"$AMC, $RIVN, $U, $NIO &amp; $DOGE: Forged in Fire — Battle Tested!"
2025-01-31T03:49:34Z,Z2rn7zZVCGs,AMC STOCK PREDICTION (Best Stock for Short Term Investment) Best Short Squeeze Stocks to Buy Now
2024-10-03T14:56:17Z,P4DKoiP1wto,Analyzing the Price $AMC $GME #AMCStock #GMEStock #StockMarket #OptionsTrading #PriceManipulation
2025-04-26T22:05:49Z,j3sxxWDWRWY,"LIVE!: Massive May Squeeze Coming?! $AMC, $NIO, $RIVN, $DOGE &amp; MORE!"
2024-10-25T19:24:40Z,DcIZUCoiz8E,Stock Market Live Stream🔴 $DJT $PHUN $PLTR $AMC $NVDA Grandmaster-Obi Live Alerts
2025-06-23T07:13:03Z,EF1hpIcn9l8,🔴 Stocks Level 2 Data: #GME | #AMC | #SPY | #NVDA | #TSLA 23rd - 27th June 2025
2025-05-22T16:20:00Z,mEl9t5is2VE,🔴🦁LION&#39;S DEN| SMOOTH STOCK TALKS | $FNGR $AMC $ASST $SPY and More! 🦁
2025-05-16T22:03:18Z,FjRkdgmZe-0,Hey AMC Hang in There!
2024-07-23T20:03:44Z,CtBHB-6xYMY,"Top 10 Stocks For July 24, 2024 ( $SPWR, $ADIL, $AZTR, $SLRX, $AMC, and more! )"
2024-07-06T01:31:11Z,kFYRFWqL75g,AMC Entertainment Dip-Buying Opportunities
2025-04-05T21:42:49Z,LTrD6MO_w_I,"$AMC Squeeze Incoming?! LIVE Breakdown + $NIO, $RIVN, $DOGE &amp; MORE!"
2024-09-11T03:05:53Z,Au14h4KAfv4,🔴🦁LION&#39;S DEN| $GME EARNINGS TODAY! | MARKET WATCH $AMC $SPY $HOLO $APLD $BTC| LIVE🦁
2024-08-07T22:35:33Z,0xzhJ6_XeXs,Decoding AMC Stock Price Trends: What&#39;s Next?
2024-11-22T08:22:23Z,Iz6Gkzd_lh4,Live Stream: $AMC | Stocks | Crypto
2025-01-30T16:30:15Z,_jTsm75UcNc,AMC Stock / MOASS / Mother Of All Stock Scandals / 01 29 25
2025-03-15T20:15:14Z,MAuQyx8J9j0,top 10 stocks for this market retrace + GME and AMC update-$gme $amc $tsla $rklb $snow $now and more
2024-11-21T13:55:22Z,9hAqnfMnSNc,$DJT $GME $AMC Short Squeeze Change of Plans But Kind of The Same?
2024-12-22T03:38:47Z,fdtFPBnAopM,AMC STOCK PREDICTION (MANIPULATION of STOCK MARKET SHORT SQUEEZE) Trade Best Stock Option to Buy Now
2025-03-03T18:19:09Z,n4CpPpxQX-A,AMC Stock / GME / MMTLP / TRNR Counterfeit Short / Financial Market Corruption
2025-03-01T03:01:08Z,1Gegj_D-TQA,My Two-Month AMC Theatres Thesis 2.0
2024-08-17T18:29:02Z,4OW73C-V9zE,AMC STOCK: Price ANALYSIS (Short-Squeeze Stocks)
2025-01-29T05:03:29Z,BBiRhFTBaso,AMC STOCK PREDICTION (Best Short Squeeze Stocks to Buy Now) Best Penny Stocks to Buy Now Long Term
2024-09-04T03:54:31Z,sq7qQ2laeAU,Technical Analysis: 09.03.2024 $NVDA $GME $SPY $TSLA $AMC
2025-04-15T20:25:52Z,oMZWv6w1OlI,"🔴🦁LIVE Squeeze Alert: $AMC, $GME, and $FNGR Making Noise! Join the Pride in Lion’s Den! 🦁"
2025-04-12T20:34:40Z,jbt5Y11gIJE,"Massive Squeeze Potential This Monday! $AMC, $NIO, $DOGE &amp; $RIVN Watchlist"
2025-01-17T23:38:23Z,mrIwZXH9amI,"🔴🦁LION&#39;S DEN| WEEKEND BEFORE DJT INAUGURATION | $AMC STOCK SALE WITH $GS DONE, NOW WHAT? TGIF 🦁"
2024-10-26T02:35:13Z,N_N80eTDn_M,AMC Theatres Hanging Out Before Flying
2024-10-19T16:13:52Z,0jGfouEerQg,AMC BREAKOUT! with Momentum Higher Before Retest
2024-11-16T21:52:18Z,9jDK0tZgaDU,AMC STOCK: PREDICTION (MARKET MANIPULATION EXPLAINED) STOCKS About To SHORT SQUEEZE (Best Strategy)
2024-12-28T05:22:03Z,bPI08yj2G84,AMC STOCK PREDICTION (SHORT SQUEEZE STOCK MARKET MANIPULATION) Daily Stock Market Analysis (Invest)
2024-08-06T23:43:29Z,Swaq8CinMtk,AMC STOCK: When Can Meme Stocks Short-Squeeze?
2024-12-16T21:30:46Z,YaPcYIETFN0,AMC STOCK PREDICTION (SHORT SQUEEZE STOCK MARKET MANIPULATION Best Stock Options to Buy Now (Invest)
2024-07-02T20:55:26Z,PE0HvBVB9MU,"AMC Stock Alert 🚀: Doubling Your Money Potential! 📈 (July 2, 2024)"
2025-02-25T23:12:21Z,vG3t5wdze7E,🔴🦁LION&#39;S DEN| $AMC EARNINGS TODAY INCL $LCID AND MORE! MARKET WATCH LIVE🦁
2025-06-12T23:09:35Z,Ec3eEVckhVo,🔴🦁LION&#39;S DEN - MARKET WATCH LIVE - $GME Shareholder Meeting $AMC $FNGR $PLUG and More 🦁
2025-01-06T02:05:26Z,QxbHSeAvI5A,The REAL TRUTH About AMC DILUTION &amp; The Facts About GAMESTOP STOCK!
2024-09-07T11:07:54Z,xnfRnK3h9GE,AMC stock price chart analysis; AMC Entertainment gearing up to Rocket; Check AMC Price prediction
2024-07-23T19:58:47Z,5g6CGTMGH98,AMC Entertainment Extends Debt with MORE CONCERTS COMING
2024-11-28T18:57:07Z,v8vjkj8JqEE,"Levels to Hold, Break and Close Above: AMC, GameStop and Plug Power"
2024-09-17T20:46:56Z,YpW-nRLNzbk,AMC STOCK: Price PREDICTION (Short-Squeeze Stocks)
2025-04-23T19:59:32Z,FgZUyibxDjI,AMC Stock / GME / DJT / BB / FNGR / GBUX / GNS / Bitcoin / Oil / Gold = ACE Interview 4-22-25
2024-07-25T18:55:27Z,zGxU_5vODkY,AMC Stock - What is Price Action Trading? (Stocks)
2024-11-17T00:48:14Z,uYvSkuj__fk,AMC Stock / GME / DJT / MULN / Counterfeit Shares
2025-02-17T23:21:29Z,uC4z9X09ZSA,GME Stock Update / AMC Stock Update / Tracking ZOS
2025-04-26T00:38:00Z,fghbp-Db2Nw,🔴 Stocks Level 2 Data Live: #GME | #AMC | #SPY | #NVDA | #TSLA | #SMCI 25th April 2025
2025-02-23T19:02:53Z,Pa4a47zupiw,Earnings 02/24th $HIMS $MARA $SOUN $FUBO $AMC $CRM $DELL $SNOW $HD $CART $ZM $EBAY $FSLR $LOW $PZZA
2024-08-23T18:16:38Z,JIb5DZo74OM,AMC Stock Update  / 8-22-24 / Will AA Torpedo the Stock Price AGAIN?
2024-10-24T19:16:34Z,t-k6vQopvnU,AMC Stock Update / 10-24-24 / Entering Three Week ZOS Window
2024-09-08T21:39:00Z,MR04dNZhoUs,AMC STOCK: Price ANALYSIS (Short-Squeeze Stocks)
2024-07-23T19:19:40Z,XBkF7LpDw8c,"AMC Stock Update / 7-23-24 / Boot Off Neck in 3, 2, 1..."
2025-01-17T22:13:18Z,tcO7kDFvNDQ,AMC Deep DD: Debt and Compensation
2024-07-23T18:37:06Z,0qIX55HvmBs,AMC Stock - Most Important Thing in Stock Markets
