date,userName,text,likes,replies,uri
2025-05-08T12:42:54.619Z,investsafely.bsky.social,Stocks in Play - Pre-Market - May 8 2025 $NVAX ↑ $QBTS ↑ $RGTI ↑ $IONQ ↑ $QUBT ↑ $BTDR ↑ $CLSK ↑ $MARA ↑ $HOOD ↑ $INTC ↑ $APLD ↑ $SOFI ↑ $HIMS ↓ $CLF ↓ $FTNT ↓ $ARM ↓ $SHOP ↓ #trading **Not a recommendation to buy or sell** Weekend Update: www.invest-safely.com/stock-market...,1,0,at://did:plc:fbpx23xj7hbkn32atv3fzy4t/app.bsky.feed.post/3lonws6gy3c2x
2025-05-08T12:30:03.038Z,biopharmcatalyst.bsky.social,"$EBS reported adjusted earnings per share of $0.71 vs. $0.49 consensus, a 44.9% beat, while revenues came in at $222.2 million, 2.8% below estimates. See More Pre-market Movers 👇	 www.biopharmcatalyst.com/news/2025/em... $AKBA $PFRX $ECOR $XGN $ARGX $ALVO $ZVSA $NVAX",1,0,at://did:plc:4drh6srkc5sqwbdjhvk6oi7j/app.bsky.feed.post/3lonw36m43c27
2025-04-23T20:34:57.636Z,theoptionsbully2.bsky.social,"$TSLA $TAL $AXP $PINS $CFLT $NVAX $VSCO $CLSK $DLTR $TTWO $RGTI $EQT $RIVN $IRBT $BTDR $STX $MO $DAN $CLW $AZN $INVZ $CLS $XPEV $RBRK $BEKE  www.patreon.com/posts/127312...   🎯 4/23/2025 - Top Unusual Options Live Trade Stocks  ⚠️ 200 of 8,000+ Stocks Chosen As Relevant",0,0,at://did:plc:jpr6md55ruqrqlskog3ykywr/app.bsky.feed.post/3lnj26hxl4c23
2025-04-23T12:34:49.229Z,investsafely.bsky.social,Stocks in Play - Pre-Market - Apr 23 2025 $VRT ↑ $NVAX ↑ $TEM ↑ $HOOD ↑ $SMCI ↑ $TSLA ↑ $SOFI ↑ $HIMS ↑ $QBTS ↑ $RXRX ↑ $SOUN ↑ $PLTR ↑ $NVDA ↑ #trading **Not a recommendation to buy or sell** Weekend Update: www.invest-safely.com/stock-market...,0,1,at://did:plc:fbpx23xj7hbkn32atv3fzy4t/app.bsky.feed.post/3lni7dvmdr22o
2025-04-17T19:17:38.848Z,theoptionsbully2.bsky.social,"$SCHW $HTZ $PFE $BYND $AUR $AKAM $IOT $CDE $NEXT $AKAM $ACAD $DVN $FIS $DT $ESI $SBSW $UUUU $ALT $VIST $UNH $DBI $PTLO $NFLX $TTE $NVAX  www.patreon.com/posts/126883...   🎯 4/17/2025 - Top Unusual Options Live Trade Stocks  ⚠️ 199 of 8,000+ Stocks Chosen As Relevant",0,0,at://did:plc:jpr6md55ruqrqlskog3ykywr/app.bsky.feed.post/3lmzt2oypa22r
2025-04-10T17:45:13.753Z,theoptionsbully2.bsky.social,"$VFC $ETSY $MSTR $NVDA $APP $GME $AI $COST $BBIO $APLD $HD $TSCO $GS $MU $KGC $QBTS $BDX $NKE $KMX $JOBY $NVAX $HOG $FI $CRDO $ACIC  www.patreon.com/posts/126368...   🎯 4/10/2025 - Top Unusual Options Live Trade Stocks  ⚠️ 204 of 8,000+ Stocks Chosen As Relevant",0,0,at://did:plc:jpr6md55ruqrqlskog3ykywr/app.bsky.feed.post/3lmi2mydyhc2s
2025-03-13T16:48:58.990Z,theoptionsbully2.bsky.social,"$AEO $RKT $TEVA $NVAX $IREN $RIOT $WBD $FMNB $SNAP $LEN $TXRH   $RKLB $TTWO $TTD $ADBE $KMX $GRPN $DLTR $QUBT $RIVN $OSCR $PRMB $LFWD $GDS   $SPHR www.patreon.com/posts/124289...  🎯 3/13/2025 - Top Unusual Options Live Trade Stocks  ⚠️ 153 of 8,000+ Stocks Chosen As Relevant (Trade Details Attached)",0,0,at://did:plc:jpr6md55ruqrqlskog3ykywr/app.bsky.feed.post/3lkbkgmzfhk24
2025-02-05T15:28:41.035Z,theoptionsbully2.bsky.social,$COIN $MRK $EL $MARA $WM $PLTR $DIS $RGTI $PDD $WGS $KSS $CCL   $AAOI $WPM $LI $NVAX $SLNO $MDLZ $OSCR $FLNC $MO  🎯#TopUnusual   Report-Part 1 🎯Verified Feb 04 Data ⚠️These 60of140 Verified &   Represent Top Bullish Unusual Options Stocks  www.patreon.com/posts/topunu...,0,0,at://did:plc:jpr6md55ruqrqlskog3ykywr/app.bsky.feed.post/3lhgv5vo76s22
2025-01-13T13:30:03.604Z,investsafely.bsky.social,Stocks in Play - Pre-Market Jan 13 2025 (2/2) $RXRX ↓ $SMCI ↓ $PLTR ↓ $ACHR ↓ $LUNR ↓ $OKLO ↓ $COIN ↓ $MARA ↓ $IREN ↓ $SERV ↓ $RIOT ↓ $CLSK ↓ $WULF ↓ $PDYN ↓ $SMR ↓ $NVAX ↓ $IONQ ↓ $QUBT ↓ $RGTI ↓ $MRNA ↓ Weekend Update: www.invest-safely.com/stock-market... **Not a recommendation to buy or sell**,0,0,at://did:plc:fbpx23xj7hbkn32atv3fzy4t/app.bsky.feed.post/3lfmtsnaux22q
2025-01-08T14:21:53.697Z,julianthelemur.bsky.social,"#Lemurslist   Quantum names - rugged by Jensen comments. $IONQ $RGTI $QBTS $QUBT (offering). All weak, looking for pops to fade $SOUN similar chart   META to post $EBAY listings 66.50 hold, 68.60 res   $MRNA off bird flu, tagged 50 in pm, under pdh. Pdh to take. $NVAX too",0,1,at://did:plc:giy5efgcxxghywvrif5tlco5/app.bsky.feed.post/3lfaeep2sc22z
2025-01-06T19:30:42.433Z,theoptionsbully2.bsky.social,"$PLUG $FUBO $QS $TOST $TTE $IQV $NVAX $FLR $CVS $M $EQNR $PATH $MRNA $EBAY $NMRA $PL $NBIX $RNA $BKR $MOD $HOLX $GRND $NTR $FLNC $NOVA www.patreon.com/posts/119441... 🎯 1/6/2025 - Top Unusual Options   Live Trade Stocks ⚠️ 189 of 8,000+ Chosen As Relevant (Trade Details   Attached)",1,0,at://did:plc:jpr6md55ruqrqlskog3ykywr/app.bsky.feed.post/3lf3up2jhzc2h
2024-12-17T18:32:14.301Z,theoptionsbully2.bsky.social,$TPR $EWJ $GALT $GME $AZN $EOSE $PFE $ENLT $KOS $NVAX $HUN $ONDS $BCE $OPRA $BFLY $RMNI $ICL $CVI $IBN $ITUB $TWO $PDSB $RVPH $MITK 🎯#TopUnusual Report-Part 2 🎯Dec 16   Data ⚠️These 50of129 Verified & Represent Top Bullish Unusual Options   Stocks www.patreon.com/posts/topunu...,0,0,at://did:plc:jpr6md55ruqrqlskog3ykywr/app.bsky.feed.post/3ldji44ua422m
2024-12-04T08:14:43.806Z,financepulsehq.bsky.social,"$NVAX: The sale of the Czech manufacturing unit and the strategic partnership with Sanofi may positively impact Novavax's financial stability and operational efficiency, potentially making it a more attractive investment.",0,0,at://did:plc:nmamxtwi7zxhd5ci7wcgephj/app.bsky.feed.post/3lchpjwlntk22
